democracy,mil_expenditure,mil_expenditure_usd,population,women_parl,gdp_capita,gdp_usd,stability,law_business,mil_exp_cap,log_mil_exp_cap,Source
10.0,0.501845593229702,1195763444.3723,4623816.0,15.6626506024096,51546.3547634549,238340859896.939,0.901075720787048,95.0,258.6096515026333,5.55917916250029,HIC
10.0,0.460824185574416,1192733691.2242,4657740.0,15.6626506024096,55643.0594338739,259170903647.532,1.05299115180969,95.0,256.07562706896476,5.5493703103574985,HIC
10.0,0.341856403142522,997005655.983143,4701957.0,16.2650602409639,62053.9844381587,291775166506.891,0.89533257484436,95.0,212.04057288978674,5.361482630620475,HIC
10.0,0.335189531022149,1001610418.29936,4755335.0,22.1518987341772,62895.9111239299,299091127524.513,0.833849668502808,95.0,210.62878184173354,5.354833710780256,HIC
10.0,0.306820974138406,1025063447.41951,4807388.0,22.1518987341772,69970.9489145768,336377500160.549,0.993408679962158,97.5,213.22669346004733,5.367034769577257,HIC
10.0,0.287173967490535,1107137377.09949,4867316.0,22.1518987341772,79250.387851767,385736680797.111,1.01116824150085,97.5,227.46363233853933,5.4313770394113945,HIC
6.0,6.98021666560999,8095647853.16336,5971000.0,7.5,20106.7630251852,120057482023.381,-1.12271451950073,75.0,1355.827809941946,7.212904761541872,HIC
6.0,6.29716498346273,8327543752.99401,6289000.0,12.5,21630.5707714145,136034659581.426,-1.04199123382568,78.125,1324.1443397986977,7.189276668184391,HIC
6.0,6.59401334001594,7981518926.42608,6570000.0,14.1666666666667,19035.0019722506,125059962957.686,-1.46213829517365,78.125,1214.843063382965,7.103192994479234,HIC
6.0,6.48640597347599,8225281206.28968,6689700.0,15.0,19627.0318353345,131298954868.837,-1.51878440380096,78.125,1229.544106057025,7.11521171320094,HIC
6.0,6.35803511317661,8605125435.63336,6809000.0,15.0,20557.1550703878,139973668874.271,-1.32268130779266,75.0,1263.786963670636,7.142658978813868,HIC
6.0,6.26491269041474,8921942197.56222,6930100.0,15.0,21223.9355901939,147083996033.603,-1.24752271175385,75.0,1287.4189690714736,7.161171140316275,HIC
6.0,6.04956445483926,9315253567.81371,7053700.0,14.1666666666667,22494.6000232756,158670160184.179,-1.2592887878418,77.5,1320.6194717401802,7.1866131361177565,HIC
6.0,6.367865558416,11382202878.2302,7180100.0,14.1666666666667,25633.7496115531,184052885585.912,-1.25203287601471,77.5,1585.2429462305818,7.369123572197958,HIC
6.0,6.39180109737032,13803713496.5803,7308800.0,14.1666666666667,30173.1833628451,220529762562.362,-1.32310199737549,77.5,1888.6429368131976,7.544143167884559,HIC
6.0,6.14811192852559,12754237934.6649,7485600.0,18.3333333333333,28316.7853650267,211968128528.444,-1.62521064281464,77.5,1703.8364238891872,7.441224446047245,HIC
6.0,5.93634502858407,13875211595.7068,7623600.0,19.1666666666667,31266.6053174383,238364092298.023,-1.34115171432495,77.5,1820.0340515906921,7.507159778943602,HIC
6.0,5.76961982715994,15100066207.7677,7765800.0,20.0,34354.7161182231,266791854430.897,-1.20131802558899,77.5,1944.4315083787506,7.573239086653903,HIC
6.0,5.64197274014679,14524419593.7675,7910500.0,20.0,33156.2283157638,262282344091.849,-1.07890439033508,77.5,1836.0937480269895,7.515940117133982,HIC
6.0,5.45718721425508,16247825942.4609,8059500.0,22.5,36941.8423573582,297732778479.129,-1.10128474235535,77.5,2015.9843591365345,7.609358783405819,HIC
6.0,5.6429116296547,17737375713.577,8215700.0,22.5,38259.6810956173,314330061977.263,-1.03973531723022,80.625,2158.9609788060666,7.677845435147468,HIC
6.0,5.42397037752075,16457098752.1976,8380100.0,26.6666666666667,36206.5222171621,303414276832.04,-1.09781730175018,80.625,1963.8308316365676,7.583161429827144,HIC
6.0,5.41478205429478,17434558598.5485,8546000.0,26.6666666666667,37690.4739511859,322102790386.835,-0.799367249011993,80.625,2040.0840859523169,7.621236360369992,HIC
6.0,5.43006103564793,19357002461.0705,8713300.0,27.5,41114.7817082553,358245427458.541,-0.894905567169189,80.625,2221.5466540886346,7.7064089588836575,HIC
6.0,5.28282858902518,19899819039.513,8882800.0,27.5,42406.8454263606,376691526553.276,-0.918106615543365,80.625,2240.264222937925,7.71479537088378,HIC
10.0,1.64450887913205,20825125351.8551,56906744.0,11.1111111111111,22318.1373007109,1270052525928.4,1.192702293396,74.375,365.95179917260947,5.905230502024724,HIC
10.0,1.74105950432123,19878720932.3752,56942108.0,11.1111111111111,20137.5912217673,1146676894209.73,0.916669428348541,76.875,349.10405727120605,5.858230416785803,HIC
10.0,1.7061872461629,21610059761.8936,57059007.0,9.84126984126984,22376.2978989329,1276769338449.3,0.838429808616638,80.0,378.7317883378798,5.939465183348634,HIC
10.0,1.70899553724228,26824213292.0407,57313203.0,11.4886731391586,27526.3224609957,1577621707050.51,0.431488335132599,80.0,468.0285150358932,6.150663566248148,HIC
10.0,1.68267326961679,30261076654.6845,57685327.0,11.525974025974,31317.2007943296,1806542968545.56,0.269257694482803,80.0,524.5888032269368,6.264519164102809,HIC
10.0,1.60096876399271,29737642391.6828,57969484.0,11.525974025974,32055.0920757503,1858217147203.73,0.489115536212921,83.125,512.9878746494069,6.242199675000661,HIC
10.0,1.52134332564687,29633022263.3135,58143979.0,17.3015873015873,33529.7266014361,1949551719389.64,0.5307337641716,89.375,509.64902596902596,6.2356825165886764,HIC
10.0,1.44705251876997,31982431792.4882,58438310.0,17.3015873015873,37870.7475070969,2213102482751.46,0.446970045566559,89.375,547.2853645577396,6.306795889654957,HIC
10.0,1.53567479652557,36839989746.2189,58826731.0,21.2698412698413,40944.9124194678,2408655348718.59,0.547544240951538,89.375,626.2457410087754,6.441338395281313,HIC
10.0,1.55421070227095,34054481324.3999,59095365.0,21.2698412698413,37226.7571935402,2199928804118.63,0.346905887126923,89.375,576.263152353825,6.358298232477121,HIC
10.0,1.50049457592519,32020819951.1287,59277417.0,21.2698412698413,36035.6449950699,2136099955236.72,0.473923683166504,89.375,540.1858173261616,6.293762689977939,HIC
10.0,1.47595659708976,33828804971.12,59379449.0,21.5873015873016,38649.6394836792,2294994296589.51,0.501207411289215,89.375,569.7056059095462,6.346873500360278,HIC
10.0,1.42692488876226,29781008205.1256,59539717.0,21.4285714285714,35051.5212697703,2086957656821.6,0.508217513561249,89.375,500.1872650003627,6.2169798136814665,HIC
10.0,1.39902128680429,29957445904.5168,60233948.0,31.4285714285714,35560.0814062291,2141924094298.57,0.495499193668365,91.875,497.3515251651245,6.211305701838449,HIC
10.0,1.28296965427672,27701034334.9422,60789140.0,31.4285714285714,35565.7213771491,2162009615996.51,0.458165407180786,94.375,455.69051207077774,6.124005945004224,HIC
10.0,1.20822825265709,22180845070.4225,60730582.0,30.952380952381,30242.3861352184,1836637711060.55,0.363257199525833,94.375,365.2335337478324,5.903271200270302,HIC
10.0,1.33483525169556,25033027894.6754,60627498.0,30.952380952381,30960.7315088911,1877071687633.83,0.355933427810669,94.375,412.898910898078,6.02562176743467,HIC
10.0,1.35737048101487,26447892915.4274,60536709.0,30.952380952381,32406.7203150137,1961796197354.37,0.292909651994705,94.375,436.89016717818936,6.081968119063786,HIC
10.0,1.35929101145422,28420098438.4406,60421760.0,35.7142857142857,34622.1696664735,2091932426266.94,0.326139509677887,97.5,470.3619761893828,6.155626325792172,HIC
10.0,0.938594774652954,37849012642.7562,126400000.0,4.6,32423.7554482542,4098362688659.34,1.24767482280731,73.75,299.4383911610459,5.705242711860875,HIC
10.0,0.915985609742523,45509673827.3094,126843000.0,7.29166666666667,39169.3601759313,4968359152795.66,1.19755268096924,73.75,358.7874287687094,5.885513381408284,HIC
10.0,0.940357539781883,39333708169.8408,127445000.0,7.29166666666667,32820.788626377,4182845406488.62,1.17602252960205,76.25,308.6328076412633,5.735387103934915,HIC
10.0,0.940046609654355,42486177361.062,127718000.0,7.08333333333333,35387.0483579741,4519563042183.73,1.0271201133728,76.25,332.65614369988566,5.810110952786817,HIC
10.0,0.926604015973528,45339809414.6571,127761000.0,7.08333333333333,38298.9801712303,4893116005656.56,1.02831530570984,76.25,354.879888343525,5.874593281628976,HIC
10.0,0.916916800183882,44300613329.9461,127773000.0,8.95833333333333,37812.8910174761,4831466523975.98,1.03576946258545,76.25,346.7134162142714,5.851378623872722,HIC
10.0,0.902988432465036,41552592885.5794,127854000.0,9.375,35991.5423923387,4601662661030.07,1.13833451271057,76.25,325.00033542618456,5.7868984102808545,HIC
10.0,0.884987382290183,40530045688.4692,128001000.0,9.375,35779.0156794464,4579749785984.82,1.01037454605103,76.25,316.6385082028203,5.760913969513086,HIC
10.0,0.907855045566342,46361468280.4594,128063000.0,9.375,39876.3062956324,5106679413137.57,0.894625246524811,76.25,362.0207888340848,5.8944601021404,HIC
10.0,0.972969565505525,51465158207.5898,128047000.0,11.25,41309.0016548642,5289493734900.39,0.976251900196075,76.25,401.9239670401477,5.998747876752577,HIC
10.0,0.94903256103587,54655450735.305,128070000.0,11.25,44968.1562349739,5759071769013.11,0.879353165626526,78.75,426.7623232240572,6.058567721764818,HIC
10.0,0.974823549750829,60762213840.8911,127833000.0,10.8333333333333,48760.0789494211,6233147172341.35,0.99509197473526,78.75,475.3249461476387,6.166100281299122,HIC
10.0,0.956761841659896,60011530194.6974,127629000.0,7.91666666666667,49145.2804308193,6272362996105.03,0.948442876338959,78.75,470.20293346102693,6.1552888578295155,HIC
10.0,0.940538501428935,49023932406.8581,127445000.0,8.125,40898.6478964744,5212328181166.18,1.01914191246033,78.75,384.66736558404097,5.954975250755664,HIC
10.0,0.957800922146808,46903466612.5187,127276000.0,8.125,38475.3952461838,4896994405353.29,0.96859735250473,78.75,368.5177614987798,5.912198808241855,HIC
10.0,0.947283518613377,42106103305.7928,127141000.0,9.47368421052632,34960.6393843385,4444930651964.18,1.05422055721283,78.75,331.1764364429476,5.805666262824001,HIC
10.0,0.929516816486597,46471287714.246,127076000.0,9.47368421052632,39375.4731620781,5003677627544.24,0.968189001083374,78.75,365.69680910829743,5.904535373398563,HIC
10.0,0.913229492309334,45058468760.6493,126972000.0,10.1075268817204,38834.0529341227,4930837369151.42,1.10012650489807,78.75,354.86933151127255,5.874563617157393,HIC
10.0,0.962497356862304,48535909410.587,126811000.0,10.1075268817204,39751.1330982711,5040880939324.86,1.03735864162445,78.75,382.7421076293618,5.94997073225177,HIC
8.0,2.79444200391705,10457957529.3983,46286503.0,3.67892976588629,8281.69998157684,383330931042.356,0.513872742652893,63.125,225.9396768297294,5.424684241327853,HIC
8.0,2.45731751955534,13801107024.1211,47008111.0,5.86080586080586,12256.9935679503,576178114168.494,0.398045033216476,66.25,293.5899088589435,5.68558424973834,HIC
8.0,2.31547437727618,14101703314.7096,47644736.0,5.86080586080586,13165.0657360554,627246081417.004,0.24177360534668,71.25,295.976103523999,5.6936516760505045,HIC
8.0,2.32866461778874,15847047272.178,47892330.0,5.86080586080586,14672.8574703505,702717332012.991,0.248543098568916,71.25,330.8890436564268,5.80480070720313,HIC
8.0,2.33106488784499,17829864142.7723,48082519.0,13.0434782608696,16496.1200942502,793175007858.066,0.428842574357986,71.25,370.8180127329082,5.918404521485804,HIC
8.0,2.46728273718568,22159512557.1222,48184561.0,13.3779264214047,19402.5032574748,934901101762.491,0.485128581523895,76.25,459.8882317745346,6.1331555662577975,HIC
8.0,2.48836866984537,25177237741.0344,48438292.0,13.3779264214047,21743.4770908524,1053216892422.02,0.42385545372963,79.375,519.7796351084056,6.255326987035354,HIC
8.0,2.46963885628269,27726129585.2493,48683638.0,14.38127090301,24086.4114327703,1172614134912.05,0.566254734992981,79.375,569.5163862907965,6.346541891572896,HIC
8.0,2.48940276894302,26072410507.6902,49054708.0,13.7123745819398,21350.4286256041,1047339041903.85,0.420968681573868,85.0,531.4965998307482,6.2775765122688245,HIC
8.0,2.60351410605304,24575661939.1823,49307835.0,14.7157190635452,19143.8516053025,943941876218.743,0.409627974033356,85.0,498.4129183360474,6.2134332452244605,HIC
8.0,2.46271920274076,28175181218.9679,49554112.0,14.7157190635452,23087.2256438476,1144066965324.49,0.325895816087723,85.0,568.5740311312187,6.344888767645558,HIC
8.0,2.47295558071308,30991707946.4761,49936638.0,14.7157190635452,25096.2638838239,1253223044718.99,0.412495642900467,85.0,620.6206342220336,6.432329993840376,HIC
8.0,2.49929988050229,31951760810.319,50199853.0,15.6666666666667,25466.7605170594,1278427634342.59,0.267103314399719,85.0,636.4911229982885,6.457540352227064,HIC
8.0,2.50300902333872,34311220715.1665,50428893.0,15.6666666666667,27182.7343101936,1370795199976.18,0.278578639030457,85.0,680.3881400919607,6.524132099868409,HIC
8.0,2.52993578083201,37552298953.8232,50746659.0,16.3333333333333,29249.5752209742,1484318219633.63,0.108568802475929,85.0,739.9954931776533,6.607994543196152,HIC
8.0,2.49498136452362,36570769322.5744,51014947.0,16.3333333333333,28732.2310762599,1465773245547.15,0.156361043453217,85.0,716.8638109645474,6.576279872734658,HIC
8.0,2.45957788108271,36885283430.0234,51217803.0,17.0,29288.8704389833,1500111596236.37,0.153576508164406,85.0,720.1652798348925,6.580868347955775,HIC
8.0,2.42148900075187,39170682135.6216,51361911.0,17.0,31616.8434004683,1623901496835.79,0.381892830133438,85.0,762.6406684054571,6.6380973492147675,HIC
8.0,2.4968437078958,43069973342.8752,51585058.0,17.0,33436.9230646064,1724845615629.26,0.638081014156342,85.0,834.931179933445,6.728546289042397,HIC
-7.0,8.79655979257573,2282153591.72584,1819544.0,0.0,14258.3726642126,25943736430.932,0.455113381147385,26.25,1254.2447952486118,7.135085888519931,HIC
-7.0,7.15014865654555,2697075596.3558,1934901.0,0.0,19493.9145280203,37718794714.1811,0.752232670783997,26.25,1393.908833762451,7.24058433997831,HIC
-7.0,7.39919407029019,2821521877.89967,2047364.0,0.0,18626.7594986402,38135756834.1741,-0.146744310855865,26.25,1378.1242016073693,7.229203940167854,HIC
-7.0,6.54392425039453,3130746412.89612,2101506.0,0.0,22781.1194295871,47874659167.9939,0.294286906719208,26.25,1489.7632521135415,7.307043517525026,HIC
-7.0,5.80446088589746,3450118764.84561,2153481.0,0.0,27601.4000590722,59439090600.6108,0.345240026712418,26.25,1602.1124703889238,7.379702312586789,HIC
-7.0,4.34302594160701,3509417808.21918,2235403.0,1.53846153846154,36144.9949458716,80798630136.9863,0.253690272569656,26.25,1569.9262317439764,7.359420680911243,HIC
-7.0,3.54264578632145,3597816497.57389,2363409.0,1.53846153846154,42970.6631297395,101557251976.794,0.412733107805252,26.25,1522.2995670973116,7.328634028955201,HIC
-7.0,3.59032675886877,4115736733.58807,2506769.0,1.53846153846154,45729.8060441175,114634060167.406,0.62064391374588,26.25,1641.84922248044,7.404187344185544,HIC
-7.0,3.00607272121515,4430342077.46217,2650930.0,3.07692307692308,55595.4084838672,147379536212.138,0.501767992973328,26.25,1671.2406881593138,7.42191973553291,HIC
-7.0,3.97180632341079,4208871205.93499,2795550.0,7.69230769230769,37906.1503031299,105968538479.915,0.353407442569733,26.25,1505.5610545098425,7.317584885137024,HIC
-7.0,3.7561481418781,4335204653.06151,2943356.0,7.69230769230769,39212.6352806064,115416745328.985,0.451988816261292,29.375,1472.8781204385436,7.295652383060939,HIC
-7.0,3.50139726568748,5393526319.03152,3143825.0,7.69230769230769,49010.320366082,154079870424.898,0.311102718114853,29.375,1715.5936857272652,7.4480971909173785,HIC
-7.0,3.41374157981372,5941536636.94559,3394663.0,6.15384615384615,51271.148649557,174048271288.151,0.203606218099594,29.375,1750.2581661112133,7.4680897606588825,HIC
-7.0,3.27153182701652,5697937802.28007,3646518.0,6.15384615384615,47762.7223166767,174167626656.763,0.166055589914322,29.375,1562.5694984311253,7.35472662645757,HIC
-7.0,3.58561842128005,5832103419.52984,3761584.0,1.53846153846154,43239.8136517377,162650191195.358,0.149006545543671,29.375,1550.4381716664684,7.346937632412112,HIC
-7.0,5.0074693972269,5735132890.36545,3908743.0,1.53846153846154,29315.1960719019,114585567439.674,-0.219549298286438,29.375,1467.2576043923711,7.291831673610992,HIC
-7.0,5.89351944288143,6446742131.36237,4048085.0,2.0,27026.6481960811,109406169162.833,-0.0565007105469704,29.375,1592.5411969764393,7.373713986661855,HIC
-7.0,5.60744536433338,6764636913.87805,4124904.0,3.07692307692308,29258.289635943,120687635952.46,-0.0512296371161938,29.375,1639.9501452344223,7.403030709906115,HIC
-7.0,5.19085473728776,7165279059.53645,4317185.0,3.07692307692308,32012.1352035471,138202309918.726,0.0905337333679199,29.375,1659.7109133698116,7.415001050739144,HIC
10.0,1.22925433619046,138175000.0,3549331.0,17.5182481751825,3166.66653264509,11239547690.9797,0.429658591747284,67.5,38.929871572980936,3.687124704765949,HIC
10.0,1.21669999047963,140400000.0,3499536.0,10.6382978723404,3293.22997867086,11524776866.6379,0.428785473108292,73.75,40.11960442755839,3.7164850011482637,HIC
10.0,1.27128874631595,181481441.190549,3443067.0,10.6382978723404,4141.59270180102,14259781159.0119,0.893210649490356,79.375,52.70923894032529,3.98358503402225,HIC
10.0,1.12122849806511,210822413.235453,3415213.0,10.6382978723404,5499.42898911387,18781721376.1985,1.05018544197083,91.875,61.73038496733674,4.13884593898344,HIC
10.0,1.19594328186275,270841799.761921,3377075.0,21.9858156028369,6700.32719189382,22627507451.5648,0.766004860401154,88.75,80.20011393348415,4.396916650288373,HIC
10.0,1.16345400761345,303819006.351793,3322528.0,21.9858156028369,7854.76527867855,26097677571.8373,0.779100298881531,88.75,91.44212068394698,4.526582726336749,HIC
10.0,1.16518481322546,351605788.760387,3269909.0,24.822695035461,9230.70798102521,30183575103.5262,0.870995998382568,88.75,107.52769840395773,4.68700542522999,HIC
10.0,1.11360756727258,442004493.34913,3231294.0,22.6950354609929,12285.4470537014,39697891351.9431,0.817851543426514,91.25,136.78869621555017,4.925721324848775,HIC
10.0,1.13160855191207,541390194.647615,3198231.0,17.7304964539007,14944.996652175,47797551587.8823,0.746765077114105,91.25,169.27801482995287,5.137432482622983,HIC
10.0,1.08280378279988,404826028.671151,3162916.0,19.1489361702128,11820.7761591359,37388122046.1496,0.631581246852875,91.25,127.9913942296131,4.85974569073802,HIC
10.0,0.878659092050565,326320918.686429,3097282.0,19.1489361702128,11987.508411647,37128694028.243,0.715260624885559,91.25,105.35718694210892,4.666803117568009,HIC
10.0,0.790700848052255,344605215.42864,3028115.0,19.1489361702128,14376.9478643932,43535051482.3869,0.671200335025787,91.25,113.8018917473874,4.7432079623854735,HIC
10.0,0.765265810142739,328631681.612931,2987773.0,24.4604316546763,14367.709424872,42927454291.478,0.786209881305695,93.75,109.99218535441983,4.709459796621548,HIC
10.0,0.762907482084214,354862149.703384,2957689.0,24.113475177305,15729.6524666512,46523420074.4372,0.964532315731049,93.75,119.97953459724263,4.795621395731731,HIC
10.0,0.879596257744358,426913695.365894,2932367.0,24.113475177305,16551.018202078,48533659592.1728,0.742136418819427,93.75,145.58672068192487,4.987617203371071,HIC
10.0,1.13774817357899,471221026.949096,2904910.0,23.4042553191489,14263.9645773495,41435533340.3883,0.749750256538391,93.75,162.21536190418843,5.095070567415001,HIC
10.0,1.47750587185705,635448102.412289,2868231.0,21.2765957446809,15008.313244553,43047309305.7375,0.8147212266922,93.75,221.54704499473334,5.40513851743497,HIC
10.0,1.71207046761202,812106965.019963,2828403.0,21.2765957446809,16885.4073948375,47758736931.7805,0.765564739704132,93.75,287.1256200124109,5.66339656563549,HIC
10.0,1.96637494666771,1056383744.67382,2801543.0,21.2765957446809,19186.3595916406,53751411409.4437,0.729063928127289,93.75,377.0721151429123,5.9350849582246,HIC
10.0,0.63992050413869,129319441.153816,424700.0,20.0,47445.3810812051,20150053345.1878,1.38531887531281,74.375,304.4959763452225,5.721936607805513,HIC
10.0,0.54411854308622,115698727.119554,436300.0,16.6666666666667,48659.5988753233,21230182989.3036,1.60547471046448,83.125,265.1815886306532,5.584178739897618,HIC
10.0,0.586825535638613,138593169.491047,446175.0,16.6666666666667,53005.7339209179,23649833332.1655,1.63791656494141,86.25,310.62513473647556,5.741800974210979,HIC
10.0,0.60717994174289,179459262.359853,451630.0,16.6666666666667,65689.3214536911,29667268248.1305,1.44070816040039,86.25,397.359038061805,5.987353704314577,HIC
10.0,0.611235470879585,212017959.420621,458095.0,23.3333333333333,76544.9170868473,35064843792.8993,1.31543505191803,88.75,462.8253078960063,6.1395079897320635,HIC
10.0,0.58477615707441,220210896.700791,465158.0,23.3333333333333,80988.1376230858,37672280120.4794,1.33164858818054,88.75,473.41096294332465,6.162073956487594,HIC
10.0,0.52078771268481,223272213.026936,472637.0,23.3333333333333,90788.8004876145,42910146296.0646,1.3998988866806,88.75,472.39681410244225,6.159933967235612,HIC
10.0,0.50162400683642,258432797.19653,479993.0,23.3333333333333,107475.320297978,51587401415.7872,1.48371803760529,91.875,538.4095126314968,6.290475046129466,HIC
10.0,0.364912794964823,213864576.848427,488650.0,23.3333333333333,120422.137934157,58844277701.5258,1.51193952560425,95.0,437.66412943502917,6.083734039237727,HIC
10.0,0.371311757115607,201432812.432711,497783.0,20.0,109419.746953106,54467289897.5582,1.45038175582886,95.0,404.65988680350875,6.00551509128783,HIC
10.0,0.441009496679635,247667357.574714,506953.0,20.0,110885.991378724,56213985987.4181,1.46121859550476,95.0,488.5410631256034,6.193468346349217,HIC
10.0,0.376775588804359,232152414.315602,518347.0,25.0,119025.057203467,61696281326.2457,1.31742680072784,97.5,447.8706625399626,6.106734789542084,HIC
10.0,0.358937251707305,214571871.297993,530946.0,21.6666666666667,112584.676270958,59776383527.3602,1.33191883563995,97.5,404.13125119690704,6.004211091634321,HIC
10.0,0.358492375793951,233682396.412975,543360.0,28.3333333333333,120000.14072986,65203276466.9768,1.33524811267853,97.5,430.0691924561525,6.066268616560108,HIC
10.0,0.366856825936978,252079423.061844,556319.0,28.3333333333333,123678.702143273,68804811897.6434,1.37832379341125,97.5,453.12028361757194,6.118362104839369,HIC
10.0,0.415571527949753,249528668.071421,569604.0,28.3333333333333,105462.012584423,60071584216.1375,1.42636823654175,100.0,438.0739392128935,6.084667825346089,HIC
10.0,0.378949157263331,235555944.6812,582014.0,28.3333333333333,106899.293549555,62216885435.9505,1.40361714363098,100.0,404.7255644730195,6.005676981470975,HIC
10.0,0.495110917223231,323138029.306824,596336.0,28.3333333333333,110193.213797229,65712180342.9842,1.31289196014404,100.0,541.8724164008613,6.29687433173864,HIC
10.0,0.500655642661875,355275426.979687,607950.0,20.0,116786.511654675,71000359760.4599,1.34725511074066,100.0,584.3826416311982,6.372265721667824,HIC
8.0,0.587847986496102,42180166.50442,2410019.0,9.0,2973.53484252681,7166275467.65161,0.0337703004479408,67.5,17.50200579514933,2.9178791475665316,HIC
8.0,0.881715011606815,69990683.3593674,2367550.0,17.0,3361.64086880275,7958852838.93395,0.419434159994125,67.5,29.562494291300037,3.4197735804473446,HIC
8.0,1.54220827552533,147224840.18431,2310173.0,18.0,4136.93329688951,9557031605.27512,0.94435715675354,83.125,63.72892427723378,4.170208153807151,HIC
8.0,1.61002427493687,189144251.392141,2287955.0,21.0,5145.19523190241,11771975156.8073,1.00164318084717,88.125,82.66956797320796,4.426875326833055,HIC
8.0,1.59565821670758,229353322.500953,2263122.0,21.0,6378.66652057115,14435700533.368,0.616755247116089,94.375,101.34377311561329,4.628337471132081,HIC
8.0,1.61062192658035,272551115.779465,2238799.0,21.0,7594.90238431362,17003459863.0989,0.814021408557892,94.375,121.73987739831267,4.810067298087327,HIC
8.0,1.70523464011206,367825490.444438,2218357.0,19.0,9723.44690174779,21570076498.6205,0.838368713855743,94.375,165.80987210103604,5.116854673431278,HIC
8.0,1.55039879604486,481492627.144147,2200325.0,20.0,14113.5291277327,31054350977.9784,0.561930537223816,94.375,218.8279582080588,5.392845232279302,HIC
8.0,1.62264137558566,581752272.926594,2177322.0,20.0,16467.1436879405,35854274228.9139,0.203508123755455,97.5,267.1870641671714,5.591684737645492,HIC
8.0,1.37736784110828,363809251.070089,2141669.0,22.0,12331.9285524089,26410909090.9091,0.348279803991318,97.5,169.87183877157906,5.140913794633503,HIC
8.0,1.0835925294035,259672124.197467,2097555.0,20.0,11420.9940032836,23956163076.5575,0.527854025363922,97.5,123.79752816849475,4.82669264939699,HIC
8.0,1.07114811696512,296834929.212511,2059709.0,23.0,13338.9622350852,27474380566.265,0.320002138614655,97.5,144.1149838217491,4.977526420042771,HIC
8.0,0.907662242915502,255740342.589249,2034319.0,23.0,13847.3379393194,28169902669.3784,0.453626722097397,97.5,125.71299908679465,4.841924679434467,HIC
8.0,0.938941958353352,283568932.739998,2012647.0,23.0,15007.4918561719,30204783461.8488,0.593635261058807,97.5,140.89352615734305,4.95507696055544,HIC
8.0,0.943460035769368,295728965.265711,1993782.0,18.0,15742.3913381905,31386896487.0402,0.487268358469009,97.5,148.32562700722096,5.006129337552939,HIC
8.0,1.03735427695593,282688255.517356,1977527.0,18.0,13786.4567953114,27263090547.0617,0.436310410499573,100.0,142.95038981382098,4.969468725035213,HIC
8.0,1.45006228291436,404552452.166263,1959537.0,18.0,14331.7515885053,28083597512.4849,0.467219561338425,100.0,206.45308160359463,5.334905201349649,HIC
8.0,1.59351134040875,482461999.113821,1942248.0,16.0,15695.115154106,30483806017.8321,0.452953696250916,100.0,248.40391088770386,5.519073714308648,HIC
8.0,2.0614980896327,709370536.926218,1927174.0,31.0,17865.0310947639,34429023435.0205,0.395304828882217,100.0,368.088474069398,5.911036382426723,HIC
10.0,1.5806480613385,6836084823.12962,15707209.0,36.0,27885.8083823465,438008220395.468,1.59480345249176,86.25,435.21957485442636,6.078145728630482,HIC
10.0,1.43400434064074,5971807628.52405,15925513.0,36.0,26214.498549887,417479337444.707,1.75868117809296,89.375,374.98368991467026,5.929545764562532,HIC
10.0,1.42655601162955,6728153969.22498,16148929.0,34.0,29343.2449960602,473861980070.981,1.30267989635468,89.375,416.6315901955467,6.034599680727325,HIC
10.0,1.44380959809676,8356338470.08128,16225302.0,36.6666666666667,35750.9746630269,580070360701.96,1.16180562973022,89.375,515.0189790045991,6.246143545821822,HIC
10.0,1.42682783976905,9377114724.37963,16281779.0,36.6666666666667,40436.6182310407,658380081545.175,1.01623916625977,89.375,575.9269134152742,6.357715591960563,HIC
10.0,1.3964852790883,9566980052.72845,16319868.0,36.6666666666667,41994.7135305232,685348181515.953,0.98810088634491,89.375,586.2167544938752,6.375394009750669,HIC
10.0,1.39338905749077,10217765740.3144,16346101.0,36.6666666666667,44900.9381441374,733955269898.823,0.902736186981201,89.375,625.0888661653565,6.439492319755513,HIC
10.0,1.35471679829449,11480377423.5668,16381696.0,39.3333333333333,51799.2085521047,848558887541.179,0.778468787670136,92.5,700.8051805848918,6.553655844975519,HIC
10.0,1.30531923769851,12374848939.8323,16445593.0,41.3333333333333,57879.9437553916,951869997864.062,0.86355197429657,92.5,752.4720415878163,6.624691912650636,HIC
10.0,1.39763332170373,12131812075.6887,16530388.0,42.0,52722.2130568997,871518638049.218,0.945019245147705,95.0,733.9096986524878,6.599747632688848,HIC
10.0,1.32543371501611,11220523280.0694,16615394.0,40.6666666666667,50999.7451168891,847380859016.688,0.940750122070313,95.0,675.3088900611926,6.516649909638949,HIC
10.0,1.28836534898418,11647934608.0864,16693074.0,40.6666666666667,54230.3129029856,905270626332.693,1.11363077163696,95.0,697.7705009925912,6.549322363563195,HIC
10.0,1.23540888805849,10364720786.7464,16754962.0,38.6666666666667,50070.1416045904,838923319919.531,1.18746471405029,95.0,618.6060455849677,6.429083865733601,HIC
10.0,1.16615162393654,10226260324.8451,16804432.0,38.6666666666667,52198.8975607458,877172824534.519,1.14381539821625,95.0,608.5454316364338,6.41271348533363,HIC
10.0,1.15968789088093,10332602877.9244,16865008.0,38.6666666666667,52900.5374153222,892167986713.708,1.04511535167694,95.0,612.6651631546454,6.419449442515218,HIC
